track_name,track_artist,year,track_id,playlist_genre,Energy,Danceability,Valence,Acousticness,Instrumentalness,Tempo,decade
Call Me,Blondie,1981,spotify:track:4qO03RMQm88DdpTJcxlglY,Electronic,0.8264759051764042,0.5668016194331984,0.7437185929648241,0.0007893866267725781,0.0024974619289340103,0.654697058000211,80s
Down,"Jay Sean, Lil Wayne",2009,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,Hip Hop,0.6820396643983825,0.7358299595141701,0.7316582914572864,0.010189008793243106,0.0,0.6058013978055462,00s
All My Friends Are Getting Married - 1994 Remaster,Skyhooks,1975,spotify:track:3EDnKqjiO6SCUHcEBQ8w0v,Rock,0.7071154006445668,0.6265182186234818,0.6432160804020101,0.5136212684660446,0.00033401015228426396,0.6494105445751285,70s
The Streak,Ray Stevens,2014,spotify:track:2UNfMwF1yY6wSKQUIOOjFh,Country,0.52255798187265,0.6933198380566802,0.7949748743718593,0.652874930191534,0.0,0.5498203411453194,10s
Smalltown Boy,Bronski Beat,1984,spotify:track:5vmRQ3zELMLUQPo2FLQ76x,Electronic,0.5857488372130345,0.6933198380566802,0.9447236180904522,0.2926317618147246,0.010152284263959392,0.6174298917457884,80s
I'm Kissing You,Des'ree,1998,spotify:track:1Xp8MKmfoFDib6dHM6JF53,Pop,0.2948702967572961,0.22672064777327935,0.0714572864321608,0.9192732395794265,0.01350253807106599,0.3782610491342875,90s
"Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg, Wiz Khalifa, Bruno Mars",2011,spotify:track:3FNy4yzOhHhFBeA5p4ofoq,Hip Hop,0.653954839802656,0.5597165991902835,0.5537688442211056,0.09051213541171375,0.0,0.4336822493380385,10s
Salvation,The Cranberries,1996,spotify:track:2jTGd685DHpxAjluVFh5gs,Rock,0.9819454699027472,0.32894736842105265,0.9085427135678392,0.0005865606412158871,1.4416243654822335e-05,0.7758371460169884,90s
Fancy,"Iggy Azalea, Charli xcx",2014,spotify:track:16uGgkuyTqneR0gbNWohNz,Hip Hop,0.7181487245928879,0.924089068825911,0.3728643216080402,0.09353938892748526,0.0,0.4358436623790228,10s
Military Madness,Graham Nash,1971,spotify:track:6n3Wk44F3ZZwts8OAyB2zK,Rock,0.5737124838148661,0.5890688259109311,0.5085427135678392,0.3259315504882112,0.0,0.5524039410223346,70s
Feel the Love (feat. John Newman),"Rudimental, John Newman",2012,spotify:track:0nypsuS2jtogLaJDcRQ4Ya,R&B,0.7071154006445668,0.3896761133603239,0.24120603015075376,0.0026208750038143394,0.0001868020304568528,0.8257790953270342,10s
Beautiful,"Snoop Dogg, Pharrell Williams, Uncle Charlie Wilson",2005,spotify:track:4675yUu8AUbE72T94BkLCD,Hip Hop,0.7422214313892249,0.9038461538461539,0.9678391959798994,0.30171352236203913,0.0,0.463602446848054,00s
Just A Song About Ping Pong,Operator Please,2007,spotify:track:0ir2oAMNqklGn60XP4Pgeu,Unknown,0.809424404528999,0.451417004048583,0.6221105527638191,0.0041950468320155225,0.00010355329949238578,0.6254927425165089,00s
Boogie Shoes,KC & The Sunshine Band,1994,spotify:track:2Nc1Tl1qHWLAtBnqRJmkP3,R&B,0.769303226535104,0.9412955465587045,0.9768844221105527,0.4581216206769004,0.1949238578680203,0.5485583696245749,90s
Remedy,Seether,2005,spotify:track:5ynxx6zC4dgzsMHLYQ04Dc,Rock,0.9548636747568682,0.5566801619433199,0.392964824120603,0.00019200859966033408,0.0006761421319796955,0.586490939044481,00s
Righteous liar,Pryma,2021,spotify:track:0yMOyPcqvOIXCC8X069EjQ,Unknown,0.9408212624590049,0.2348178137651822,0.47839195979899496,1.1483381669826583e-05,4.8832487309644666e-05,0.7199478691037249,20s
Superstition - Single Version,Stevie Wonder,1996,spotify:track:5lXcSvHRVjQJ3LB2rLKQog,R&B,0.6599730165017402,0.6578947368421053,0.8874371859296483,0.08950305090645658,0.004091370558375634,0.46138137697154363,90s
Dear Life,Delta Goodrem,2016,spotify:track:3WlN3JAWrY0Q5cEb2IEJXF,Pop,0.661979075401435,0.5273279352226721,0.2793969849246231,0.21594133941517982,0.0,0.4312776199676017,10s
Let You Love Me,Rita Ora,2018,spotify:track:5Fla3zyOCcIRqrDoKLU0DP,Electronic,0.8485425530730465,0.4807692307692307,0.45326633165829144,0.27749549423586717,0.0,0.4407079889680744,10s
Remind Me to Forget,"Kygo, Miguel",2018,spotify:track:5sIx4BlfYGuZeSLF40N9GH,R&B,0.5095185990246341,0.6933198380566802,0.3165829145728643,0.19475056480477929,0.0,0.4545988536709604,10s
Mr Wendal - Remastered 2002,Arrested Development,2002,spotify:track:6LSTAQ6r7OxsOOlIIYY47Q,Hip Hop,0.5947761022616609,0.9038461538461539,0.8582914572864322,0.12108739592100595,0.00901522842639594,0.5046922395634955,00s
Puppy Love - Remix,Paul Anka,2000,spotify:track:1Gv8dvKmkHVaB1edYvW0Fr,Rock,0.4092156540398967,0.2935222672064777,0.5447236180904523,0.6680111977703915,0.0,0.4691275876152409,00s
Blue,LeAnn Rimes,1996,spotify:track:1g5EcKDECPxeI7kgkvcbxm,Country,0.4533489498331812,0.5516194331983806,0.2984924623115578,0.6004025359181612,1.3096446700507614e-06,0.4189470109630907,90s
Can We Still Be Friends?,Todd Rundgren,1997,spotify:track:4Io9zVkAKSu7LBdUGVQFL7,R&B,0.3981823300915756,0.5769230769230769,0.23517587939698495,0.7981830989485663,0.00017258883248730966,0.7918251779379845,90s
Bow Chicka Wow Wow,Mike Posner,2010,spotify:track:4BHWe17hBiYtvgBT2KTRv3,Hip Hop,0.6499427220032665,0.6214574898785425,0.5879396984924623,0.41170373343507055,0.0,0.3372446802164166,10s
"What Is Love - 7"" Mix",Haddaway,1993,spotify:track:2ahnofp2LbBWDXcJbMaSTu,Electronic,0.7743183737843409,0.6912955465587045,0.7407035175879397,0.022398931306854847,0.015126903553299492,0.5684424518041603,90s
Billionaire (feat. Bruno Mars) - Radio Edit,"Travie McCoy, Bruno Mars",2016,spotify:track:4qM200zmXHM8COYmdbRqKK,Hip Hop,0.7231638718421247,0.4797570850202429,0.6452261306532664,0.23410486050980886,0.0,0.7974420984521345,10s
Mr. Natural,Bee Gees,1974,spotify:track:2C86Vf9K43LG8GWCHObAzP,Electronic,0.4202489779882178,0.6720647773279352,0.5577889447236182,0.029058889041552162,9.817258883248732e-05,0.4610555588698242,70s
Let's Stay Together,Craig David,2010,spotify:track:3c22wjAcHgEVBi2VEKYGdE,R&B,0.5476337181188343,0.6842105263157895,0.7105527638190955,0.21795950842569414,0.0,0.45892167975292886,10s
Life Of The Party,Shawn Mendes,2015,spotify:track:2ZNowcE7ehJYEkChoRjSx0,Pop,0.6158397207084557,0.6751012145748988,0.16180904522613065,0.066899557988696,0.0,0.523048188956143,10s
What About Us?,Brandy,2002,spotify:track:5L10F9RikmCvAVOsNmFslE,R&B,0.7121305478938036,0.5182186234817814,0.7487437185929648,0.30272260686729635,0.0,0.8535470577707617,00s
Sexy Eyes,Whigfield,1995,spotify:track:0eJle2gkR9YlGECb4QV4ZA,Electronic,0.7672971676354092,0.7034412955465587,0.8582914572864322,0.00025558092349153573,0.5868020304568528,0.6020797290661869,90s
Doop - Sidney Berlin Ragtime Band,Doop,1995,spotify:track:0TZk6yGscOo5ktwk4mdhpp,Unknown,0.9388152035593103,0.8066801619433199,0.829145728643216,0.01977531159318621,0.8609137055837564,0.5970272539958607,90s
You & Me,"Marc E. Bassy, G-Eazy",2016,spotify:track:1bb2jMLU78mIQJ2r1GB7Rs,Hip Hop,0.6469336336537244,0.7004048582995951,0.6844221105527639,0.037434290435186666,0.0,0.39016488231541946,10s
The Weekend - Radio Edit,Michael Gray,2007,spotify:track:6KzkqZqhUBEsWYJJa2aBOd,Electronic,0.8345001407751833,0.6943319838056681,0.8884422110552764,0.0003211714163332517,0.12893401015228426,0.5829069399255665,00s
Never Be Like You,"Flume, kai",2016,spotify:track:0c5X5Qbn1fy4EADuVdb4bV,Electronic,0.5997912495108978,0.5576923076923077,0.27537688442211056,0.4056492264035276,0.0,0.5494945230435999,10s
Pony,Kasey Chambers,2004,spotify:track:78xEO4qUV8ZgMA5TqYbF0L,Rock,0.31091876795485407,0.7641700404858299,0.47939698492462307,0.6952564794123349,0.04517766497461929,0.5198817876859113,00s
Havana (feat. Young Thug),"Camila Cabello, Young Thug",2017,spotify:track:0ofbQMrRDsUaVKq2mGLEAb,Hip Hop,0.5185458640732605,0.7773279352226721,0.4201005025125628,0.1876869732679791,3.8578680203045685e-05,0.48180695965821224,10s
First Class,Jack Harlow,2022,spotify:track:0wHFktze2PHC5jDt3B17DC,Hip Hop,0.5837427783133398,0.9129554655870445,0.33366834170854276,0.11200563537369145,3.2284263959390864e-06,0.49104459119006205,20s
Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",2011,spotify:track:0BgRaFy7qnwT1PuUmSTFkf,Hip Hop,0.7973880511308304,0.6538461538461539,0.8,0.03218705100784939,0.0,0.4129629714610876,10s
Listen to the Band - Single Version,The Monkees,2008,spotify:track:09tyJ0VvbLty84iHIV3WQn,Rock,0.6609760459515877,0.2631578947368421,0.5396984924623116,0.11503288888946296,2.9949238578680202e-05,0.8461174872540875,00s
Remember Me - Original Mix,Blue Boy,1997,spotify:track:0nhu2tp9FXwTu8kUDvS0xO,Electronic,0.6870548116476194,0.8906882591093117,0.9678391959798994,0.04449788197198685,0.8893401015228427,0.4628590308976518,90s
Domino - 1999 Remaster,Van Morrison,1970,spotify:track:0eti3iRdEgUxwcIcN2N9DY,Rock,0.5566609831674607,0.7398785425101214,0.9396984924623116,0.3239133814776969,0.00010456852791878172,0.6023504793197284,70s
Suicide Blonde,INXS,1990,spotify:track:3dISHe66tFlOKqmom5Qr2n,R&B,0.9648939692553419,0.6204453441295547,0.6974874371859296,0.0022979679621320456,0.009096446700507613,0.5505041002601956,90s
Endless Road,Time Bandits,2012,spotify:track:3lJASPixida6lWj7iV8Dv7,Pop,0.6800336054986877,0.5030364372469636,0.35778894472361805,0.16245986063654988,1.6243654822335024e-05,0.5894737808207863,10s
Funny Way Of Laughin’,Burl Ives,2016,spotify:track:2GxQ7IEGdPilgTxmQVL822,Folk,0.4383035080854706,0.5617408906882592,0.6170854271356784,0.7346107751173646,0.0,0.6723646592906343,10s
How Do I Say Goodbye,Dean Lewis,2022,spotify:track:5hnGrTBaEsdukpDF6aZg8a,Pop,0.6429215158543349,0.40485829959514175,0.3949748743718593,0.21594133941517982,0.0,0.37424109621729773,20s
Find Me,"Sigma, Birdy",2016,spotify:track:2Wr970IfovsSGnfkE08iMF,Electronic,0.7993941100305253,0.5789473684210525,0.25326633165829143,0.06457866362660451,0.0,0.6195408259259428,10s
Rocket,Def Leppard,1987,spotify:track:0RVeadY2MbHz4Pe4MreLNw,Rock,0.9187546145623627,0.5273279352226721,0.4,0.00024851733195473553,0.0011776649746192893,0.37628778457457795,80s
I'm a Slave 4 U,Britney Spears,2001,spotify:track:6ldwfK0yWgTAlmIfuQkTYN,Electronic,0.8455334647235043,0.8572874493927125,0.9678391959798994,0.41876732497187075,0.00013604060913705585,0.5049125109562073,00s
I Can Love You Like That,All-4-One,2005,spotify:track:4OnZR9U5JRFGF1Yza9j579,R&B,0.7141366067934983,0.6427125506072875,0.4251256281407035,0.0818340086665021,0.0,0.41770798437908707,00s
If,Bread,1971,spotify:track:40W8Mm9t3ZO1iNQlls35lL,Rock,0.1765128216753059,0.3927125506072875,0.34371859296482415,0.9202823240846837,0.0003411167512690355,0.4480136568263481,70s
Stuck On You,Lionel Richie,1983,spotify:track:6HPLeKiNm92RbykX2BDTUB,Rock,0.31793997410378566,0.5151821862348178,0.24824120603015076,0.6266387330548475,5.360406091370559e-05,0.6047505197028171,80s
Body on Me (feat. Chris Brown),"Rita Ora, Chris Brown",2015,spotify:track:3qRHCvn70YpVFFkx3lrAYf,Hip Hop,0.7432244608390722,0.6437246963562753,0.5326633165829145,0.01331717075954033,0.0,0.4084152849990592,10s
What Have You Done For Me Lately,Janet Jackson,1986,spotify:track:5kMb4J8QSUaXuVu75bc7uO,R&B,0.3771187116447807,0.8481781376518218,0.8341708542713567,0.015234431319528952,0.012893401015228427,0.5233969519946033,80s
Fly Too High - Remastered,Janis Ian,2018,spotify:track:5dkrQCGm5MszVzSrc7oWPw,Folk,0.5646852187662397,0.8309716599190283,0.8954773869346734,0.03561793832572376,7.532994923857869e-05,0.5914608123425403,10s
Move,Little Mix,2013,spotify:track:0gsIQwgHmi1DGv1n2IipUr,Pop,0.7432244608390722,0.8603238866396761,0.7688442211055276,0.004396863733066956,3.380710659898477e-06,0.5560475969767751,10s
Falling in Love Again,Ted Mulry,2014,spotify:track:7mKjRwSWxn8pbgc74K5Z1P,Unknown,0.6348972802555559,0.507085020242915,0.6311557788944724,0.42784908551918527,0.053096446700507616,0.5246726904773923,10s
The Pied Piper,Crispian St. Peters,1966,spotify:track:7ufnFt3fA9Ut2K0DILUZ34,British invasion,0.7362032546901406,0.7004048582995951,0.9678391959798994,0.11301471987894862,0.0,0.5756242170040338,60s
Givin' Up,The Darkness,2003,spotify:track:3LDsZ7JCzTwfuTRuteUqtB,Rock,0.9307909679605313,0.5668016194331984,0.829145728643216,0.017050783428991852,0.00017258883248730966,0.6269199175817872,00s
The Power Of Love - Radio Edit,Céline Dion,2008,spotify:track:4hNnlZ2ro9G7npTrV08LS3,Pop,0.5676943071157817,0.5404858299595142,0.19899497487437187,0.4086764799192991,0.00038883248730964466,0.642788635831731,00s
Daisies,Katy Perry,2020,spotify:track:4uqh9bualXNHXXwO2wPorc,Pop,0.5476337181188343,0.6467611336032388,0.14974874371859295,0.08445762838017074,0.0,0.5606778852110704,20s
Adventure of a Lifetime,Coldplay,2015,spotify:track:69uxyAqqPIsUyTO8txoP2M,Pop,0.9267788501611417,0.645748987854251,0.5326633165829145,0.002065878525922897,0.00017766497461928934,0.5139436380573899,10s
Ferrari,"James Hype, Miggy Dela Rosa",2022,spotify:track:4zN21mbAuaD0WqtmaTZZeP,Electronic,0.6920699588968562,0.8572874493927125,0.6954773869346733,0.012812628506911745,6.091370558375635e-05,0.5736417744696278,20s
Abergavenny,Marty Wilde,2010,spotify:track:0IRHUlQ9XCp5aG9NIruLu2,Rock,0.8976909961155679,0.6163967611336032,0.7959798994974875,0.16346894514180704,0.5055837563451777,0.5649135205334239,10s
Mona,Craig McLachlan;Check 1-2,1990,spotify:track:0l6Al2fd5aFnQgXITq4WGc,Unknown,0.8184516695776253,0.7054655870445343,0.7547738693467336,0.00124852007666459,0.0011878172588832487,0.4725785061010586,90s
There for You,"Martin Garrix, Troye Sivan",2017,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,Electronic,0.645930604203877,0.618421052631579,0.1306532663316583,0.12512373394203463,0.0,0.4862904002973663,10s
Five More Hours,"Deorro, Chris Brown",2015,spotify:track:6YwLgicpvVuMt1eE2OldwQ,Hip Hop,0.8856546427173994,0.7074898785425101,0.5015075376884423,0.029058889041552162,0.0,0.5872114100581425,10s
Cruisin' - Single Edit,"Huey Lewis, Gwyneth Paltrow",2006,spotify:track:1A8OrMrc15qpXp5MuOfvG2,Rock,0.6479366631035718,0.7560728744939271,0.8231155778894472,0.12815098745780612,0.0,0.3825242183807299,00s
Saturday Night,Cold Chisel,2011,spotify:track:2GAcmsgBScPDaxw6tE9hww,Rock,0.5335913058209711,0.6275303643724697,0.464321608040201,0.22502309996249434,0.0,0.4154502026037914,10s
One Great Mystery,Lady A,2014,spotify:track:5AkBuGO6iMLxwGmjRj9PNU,Country,0.5185458640732605,0.5617408906882592,0.46733668341708545,0.37335852223529814,0.0,0.35345298353012444,10s
When The War Is Over,Cold Chisel,2011,spotify:track:7F1cvZrjJyVKi1dbB0IpS3,Rock,0.6629821048512824,0.5688259109311742,0.45728643216080406,0.07688949459074197,0.0,0.4260232294539564,10s
Music,Madonna,2009,spotify:track:27cXevtj5VflsCUAZwr9eI,Electronic,0.8545607297721307,0.7469635627530364,0.8381909547738693,0.001541154583189169,0.09055837563451777,0.5494624001321629,00s
Rain,Anthony Callea,2005,spotify:track:3Eoe2nUdMXWM5Vz805Erqj,Pop,0.7572668731369355,0.5010121457489879,0.41105527638190953,0.004810588380222395,1.4416243654822335e-06,0.4956565234749648,00s
Not Many,Scribe,2003,spotify:track:3SG0r51qgOaENNG1dQplRv,Hip Hop,0.8816425249180099,0.8340080971659919,0.6653266331658292,0.11099655086843428,0.0,0.6429033605154351,00s
Cherry Lips (Go Baby Go),Garbage,2001,spotify:track:5UjZoYxGINaZJStfd4bQNF,Electronic,0.4483338025839443,0.9230769230769231,0.9698492462311558,0.1775961282154074,0.0,0.5331852620082326,00s
See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",2015,spotify:track:7wqSzGeodspE3V6RBD5W8L,Hip Hop,0.482436803878755,0.6973684210526315,0.2844221105527638,0.372349437730041,1.0456852791878173e-06,0.36723371253665454,10s
HEAVEN,"Troye Sivan, Betty Who",2015,spotify:track:2fNi8T6DLiY9SxFnZrhOeV,Electronic,0.7271759896415142,0.535425101214575,0.33366834170854276,0.07577950163495908,2.4263959390862945e-05,0.660873834970837,10s
Are You The One?,The Presets,2005,spotify:track:2AOKDw1hjXL9C4pVKPtkcO,Electronic,0.7833456388329673,0.6751012145748988,0.5708542713567839,0.006011398941478427,2.0101522842639596e-06,0.6101150459128184,00s
Scream & Shout,"will.i.am, Britney Spears",2013,spotify:track:4DMPn1rEujpIJIvjy9HKV8,Electronic,0.686051782197772,0.7793522267206477,0.4814070351758794,0.022096205955277694,6.253807106598986e-05,0.5967060248814894,10s
Confidence,Ocean Alley,2018,spotify:track:7to68V64Cu6zk0UDo5tyw3,Rock,0.5636821893163924,0.597165991902834,0.563819095477387,0.06427593827502737,0.0,0.6462900331783785,10s
Jack & Diane,John Mellencamp,1982,spotify:track:21MsRs5ShUpwYsr6xfuPyH,Rock,0.4112217129395914,0.8208502024291499,0.628140703517588,0.03682883973203236,7.045685279187817e-06,0.47697934496794586,80s
Absolutely (Story of a Girl) - Radio Mix,Nine Days,2000,spotify:track:3mNecsYFb6LQg7822DPXCP,Rock,0.9428273213586996,0.4868421052631579,0.6633165829145728,0.0008963495843298379,0.0,0.4428051561861843,00s
Worth It (feat. Kid Ink),"Fifth Harmony, Kid Ink",2015,spotify:track:41Fflg7qHiVOD6dEPvsCzO,Hip Hop,0.7672971676354092,0.8947368421052632,0.5969849246231156,0.06356957912134734,7.1472081218274115e-06,0.458839077980662,10s
When You Were Mine,Taylor Henderson,2014,spotify:track:1n4hjOvZNngnD48CASmEvJ,Pop,0.6880578410974667,0.5890688259109311,0.2100502512562814,0.3884947898141557,0.0,0.5514402536792206,10s
Bow River,Cold Chisel,2011,spotify:track:48qgKbH9HrrSMj3j6KSPzN,Rock,0.9488454980577838,0.2753036437246964,0.5668341708542713,0.05862506504558721,0.0,0.8104151656853882,10s
It Will Rain,Bruno Mars,2011,spotify:track:0M3HkE321xpCbCYqVKzr1q,Electronic,0.8375092291247254,0.582995951417004,0.47839195979899496,0.3400587335618116,0.0,0.6884261150092008,10s
The Edge Of Glory,Lady Gaga,2011,spotify:track:57F80059mWaWFvWG3tBTbO,Electronic,0.7733153443344934,0.590080971659919,0.35979899497487433,0.000323189585343766,0.016548223350253806,0.5871838761340534,10s
Anything Could Happen,Ellie Goulding,2012,spotify:track:6bKetqXF3g4UgaXQlAYdgz,Rock,0.7833456388329673,0.7105263157894737,0.38391959798994973,0.4369308460664998,0.0,0.47265192989862925,10s
Girls Like That (Don't Go for Guys Like Us),Custard,1999,spotify:track:6jrQpctf9Fg3btO1I7qX7X,Rock,0.7201547834925827,0.6801619433198381,0.9115577889447236,0.45509436716112883,0.0008964467005076142,0.5418813930329994,90s
Lola,The Kinks,1970,spotify:track:0XvvqmKU9qggK9KW3CZqzM,Rock,0.9197576440122102,0.4797570850202429,0.9065326633165829,0.587284437349818,0.23451776649746195,0.6980446324909482,70s
I Don't Need A Man,The Pussycat Dolls,2005,spotify:track:1OakwmqlAsweeecdYGqkXO,Electronic,0.9568697336565629,0.7793522267206477,0.7467336683417085,0.04843331154248981,5.3807106598984775e-05,0.4856892429547571,00s
One Mint Julep,"Ray Charles, Rudolph Toombs",2013,spotify:track:7roxK4OkEgfAH8GamPp35m,R&B,0.4533489498331812,0.7439271255060729,0.7869346733668342,0.6972746484228493,0.783756345177665,0.594200437789393,10s
Sister,Sister2sister,2000,spotify:track:3VWUscWqo4tv3IBpCZXMpx,Pop,0.7041063122950246,0.6487854251012146,0.650251256281407,0.03561793832572376,4.649746192893401e-05,0.442681253527784,00s
Better,Khalid,2018,spotify:track:4T3fNx3CgwDRRYgmFCbD4J,R&B,0.5867518666628819,0.4473684210526316,0.11658291457286432,0.09929117060745112,0.3969543147208122,0.4477245506234139,10s
It Ain't Necessarily So - 2015 Remaster,Normie Rowe & The Playboys,2015,spotify:track:7KtgJpP3d6UIrTWKc1rnLC,Unknown,0.4493368320337917,0.5263157894736842,0.6663316582914574,0.21190500139415114,0.0,0.5207215723706249,10s
TALK ME DOWN,Troye Sivan,2015,spotify:track:1othhMi2WsiF9oLoisJjYW,Pop,0.7833456388329673,0.3674089068825911,0.34371859296482415,0.14934176206820668,0.00022538071065989848,0.7970887464263261,10s
Groove,Eurogliders,1988,spotify:track:550VgckDUlpsVkzM7bRAvs,Electronic,0.7592729320366303,0.7074898785425101,0.38894472361809046,0.005345403168008695,0.0040710659898477155,0.5034532129794919,80s
At Last - Single Version,Etta James,1960,spotify:track:0CmIALzGn4vHIHJG4n3Q4z,R&B,0.32696723915241205,0.17004048582995954,0.3236180904522613,0.7275471835805644,0.0006091370558375635,0.8021274545346079,60s
Love Me,Yvonne Elliman,2001,spotify:track:6bldx2VmqcHGB8OkNdtqA0,Electronic,0.5446246297692923,0.6609311740890689,0.9195979899497487,0.7053473244649067,0.0,0.6870081179186188,00s
Chasing The Sun,The Wanted,2012,spotify:track:4b4c0oH7PtrPsI86drzgFs,Electronic,0.7341971957904458,0.6447368421052632,0.6834170854271358,0.24621387457289487,0.0,0.5878859911983223,10s
Listening,Pseudo Echo,2008,spotify:track:7qZkxwsLq037y51MvzyxgQ,Electronic,0.7331941663405985,0.6072874493927125,0.6130653266331658,0.26034105764649523,2.2131979695431475e-05,0.6015106946350148,00s
Boogie Fever,The Sylvers,2010,spotify:track:0vE1E6ZNJGlCHPe95z5Orl,R&B,0.8776304071186204,0.9362348178137653,0.9778894472361809,0.19172331128900777,0.005025380710659899,0.6094175198358979,10s
Dreams - 2004 Remaster,Fleetwood Mac,1977,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Rock,0.4934701278270761,0.8380566801619432,0.7929648241206031,0.06498229742870737,0.004345177664974619,0.5513714188689981,70s
Come Together - Remastered 2009,The Beatles,1969,spotify:track:2EqlS6tkEnglzr7tkKAAYD,Rock,0.3771187116447807,0.5364372469635628,0.18894472361809045,0.03067342424996363,0.25076142131979695,0.7561503902933739,60s
Ten Feet Tall,"AFROJACK, Wrabel",2014,spotify:track:2ldAdghnrO34HPcZ0IWfTu,Electronic,0.8635879948207571,0.5293522267206477,0.34773869346733666,0.033902494666786576,0.0,0.5830262535966189,10s
Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",2015,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,R&B,0.6108245734592189,0.8663967611336032,0.9326633165829146,0.008080022177255623,8.274111675126904e-05,0.5276784771904384,10s
Falling,Julee Cruise,1989,spotify:track:31CYUJj5f9lbQ0Qqm9PzK5,Pop,0.13839770258110573,0.19433198380566802,0.07608040201005026,0.9001006339795403,0.5614213197969544,0.6524943440730934,80s
You Make Me Feel Brand New,"The Stylistics, Airrion Love, Russell Thompkins\, Jr.",1985,spotify:track:5hHfO70XvjCezL0YNtonNk,R&B,0.219643088018743,0.33805668016194335,0.20603015075376882,0.8940461269479973,2.071065989847716e-06,0.7079660231376742,80s
Wild Horses - Rerecorded,Gino Vannelli,2009,spotify:track:1dm00I58PW9kfpQ7su2opJ,Rock,0.8776304071186204,0.5404858299595142,0.7306532663316583,0.21594133941517982,0.0001868020304568528,0.7753094124719497,00s
Wig Wam Bam,Sweet,1998,spotify:track:69sz3g03qkaDPLrJPGAMFr,Rock,0.7833456388329673,0.7226720647773279,0.5839195979899497,0.15640535360500685,1.6040609137055838e-05,0.5808510735935901,90s
Rock And Roll Music - Remastered 2009,The Beatles,1964,spotify:track:7Ho3T7ERfooiAfvODaMQ2N,Rock,0.9197576440122102,0.4625506072874494,0.9698492462311558,0.5711390852657032,0.0,0.7667830739790651,60s
Long Live The Weekend,The Living End,2006,spotify:track:1X7PKKDSLGw7eqZz2Pzgtz,Rock,0.9458364097082418,0.2074898785425101,0.25527638190954777,1.673062109716386e-05,2.6598984771573605e-06,0.7694355086663025,00s
One,Metallica,1988,spotify:track:64Ret7Tf2M8pDE4aqbW2tX,Hip Hop,0.705109341744872,0.4493927125506073,0.4211055276381909,0.0011274299360337296,0.07725888324873097,0.48747894802054026,80s
He Wasn't,Avril Lavigne,2004,spotify:track:0VRxqpFICUHJKuWx9sQrm6,Electronic,0.8575698181216729,0.4139676113360324,0.6633165829145728,0.00020613578273393445,2.8527918781725888e-05,0.793486391358019,00s
Fun (feat. Chris Brown),"Pitbull, Chris Brown",2014,spotify:track:6Zo3wgDE076K2AuiGZF3CS,Hip Hop,0.7763244326840356,0.8026315789473685,0.5497487437185931,0.15741443811026404,0.0,0.522993121107965,10s
It's Only Make Believe,Glen Campbell,1970,spotify:track:2eot2orcEQn5wR11DSVcbO,Rock,0.5596700715170029,0.4534412955465587,0.5396984924623116,0.19273239579426493,0.0008477157360406092,0.5174266794546447,70s
One Moment in Time,Whitney Houston,2012,spotify:track:3S3dZXxNGghLtOqehzHtii,Electronic,0.5406125119699028,0.2692307692307693,0.32663316582914576,0.4974759163819299,0.0,0.7135141088416019,10s
Push Up - Main Edit,Creeds,2023,spotify:track:3AjSfp5FDvwtMU9XBsbS8j,Electronic,0.8324940818754885,0.7763157894736842,0.1879396984924623,0.21089591688889398,0.848730964467005,0.34427959782114875,20s
Afire Love,Ed Sheeran,2014,spotify:track:12B0Twa9kRz45Xw2PgXHJm,Pop,0.6389093980549454,0.5587044534412956,0.33467336683417087,0.46821246572947206,1.6548223350253807e-05,0.44958309049941947,10s
Memories,Dean Lewis,2024,spotify:track:2VDTqhsSzrRxsbjvv4KLPl,Pop,0.39417021229218613,0.575910931174089,0.407035175879397,0.8042376059801093,0.0,0.5906210276578268,20s
I Thought About You,The Beautiful Girls,2007,spotify:track:3BseI2RqmMy9QLMBc4jtRd,Jazz,0.7723123148846461,0.6923076923076924,0.971859296482412,0.01836259328582617,3.857868020304569e-06,0.6515903135655056,00s
Young Emotions - Remastered,"Ricky Nelson, Bob Fisher",2001,spotify:track:1tuc39i6BfB04XeSnUVMgy,Rock,0.22265217636828513,0.5172064777327935,0.4,0.3743676067405553,3.7969543147208127e-05,0.35830813214447965,00s
Medicine,James Arthur,2021,spotify:track:7CHNIK6EGjnwpWkSpx6JZe,Pop,0.7422214313892249,0.3097165991902834,0.3155778894472362,0.23410486050980886,0.0,0.45109745632431286,20s
Talking Like I'm Falling Down Stairs,Sparkadia,2011,spotify:track:1GLCArNjvSSIFphBkpEqQz,Rock,0.7261729601916669,0.6265182186234818,0.7206030150753768,0.06356957912134734,0.0021421319796954314,0.5506463588679885,10s
Informer,Snow,1993,spotify:track:2LjiPAQOVazT8sRyXL3XRs,Hip Hop,0.7442274902889197,0.7722672064777328,0.48542713567839196,0.09929117060745112,0.0,0.4503861632853478,90s
